question,labels,has_context
nhiễm HPV trong Ba tháng cuối,topic,1
nhiễm HPV trong Nghén,topic,1
nhiễm HPV trong Tiểu đường thai kỳ,topic,1
nhiễm HPV trong Đi bộ,topic,1
nhiễm HPV trong Siêu âm,topic,1
nhiễm HPV trong Yoga,topic,1
nhiễm HPV trong Xét nghiệm Pap smear,topic,1
nhiễm HPV trong Sinh non,topic,1
nhiễm HPV trong Cho con bú,topic,1
nhiễm HPV trong Khám phụ khoa,topic,1
nhiễm HPV trong Dậy thì,topic,1
nhiễm HPV trong Nội tiết tố,topic,1
nhiễm HPV trong Xét nghiệm máu,topic,1
nhiễm HPV trong Xét nghiệm nước tiểu,topic,1
nhiễm HPV trong Phẫu thuật,topic,1
nhiễm HPV trong Dinh dưỡng,topic,1
nhiễm HPV trong Tiền sản giật,topic,1
nhiễm HPV trong Huyết áp cao,topic,1
nhiễm HPV trong Thiếu máu,topic,1
nhiễm HPV trong Vaccine HPV,topic,1
nhiễm HPV trong Khám sức khỏe định kỳ,topic,1
nhiễm HPV ở Siêu âm nâng cao,subtopic,1
nhiễm HPV ở Siêu âm thường ,subtopic,1
Triệu chứng và cách điều trị hội chứng buồng trứng đa nang,symptom|treatment,0
Dấu hiệu của hội chứng buồng trứng đa nang và chữa thế nào,symptom|treatment,0
Triệu chứng và nguyên nhân của hội chứng buồng trứng đa nang,symptom|cause,0
Vì sao mắc hội chứng buồng trứng đa nang và có triệu chứng gì,symptom|cause,0
"Triệu chứng, nguyên nhân và cách chữa hội chứng buồng trứng đa nang",symptom|treatment|cause,0
"Nguyên nhân, triệu chứng và điều trị hội chứng buồng trứng đa nang",symptom|treatment|cause,0
hội chứng buồng trứng đa nang là gì và ai dễ mắc,definition|population,0
Định nghĩa và đối tượng nguy cơ của hội chứng buồng trứng đa nang,definition|population,0
Điều trị hội chứng buồng trứng đa nang và các biến chứng có thể gặp,treatment|complication,0
hội chứng buồng trứng đa nang: biến chứng và hướng điều trị,treatment|complication,0
Nguyên nhân và đối tượng dễ mắc hội chứng buồng trứng đa nang,cause|population,0
hội chứng buồng trứng đa nang: vì sao bị và thường gặp ở ai,cause|population,0
Các thể hội chứng buồng trứng đa nang và triệu chứng đi kèm,subdisease|symptom,0
Phân loại hội chứng buồng trứng đa nang cùng dấu hiệu nhận biết,subdisease|symptom,0
Yếu tố nguy cơ và cách phòng tránh hội chứng buồng trứng đa nang,riskfactor|prevention,0
Làm sao để phòng ngừa hội chứng buồng trứng đa nang và ai dễ mắc,riskfactor|prevention,0
Lời khuyên và phương pháp điều trị hội chứng buồng trứng đa nang,advice|treatment,0
Khi bị hội chứng buồng trứng đa nang nên làm gì và chữa thế nào,advice|treatment,0
Triệu chứng và cách điều trị hội chứng buồng trứng đa nang trong Mang thai,symptom|treatment,1
hội chứng buồng trứng đa nang khi Mang thai: dấu hiệu và cách chữa,symptom|treatment,1
Nguyên nhân và triệu chứng của hội chứng buồng trứng đa nang khi Mang thai,symptom|cause,1
"Trong Mang thai, hội chứng buồng trứng đa nang có nguyên nhân và dấu hiệu gì",symptom|cause,1
"hội chứng buồng trứng đa nang trong Mang thai: nguyên nhân, triệu chứng và điều trị",symptom|treatment|cause,1
Định nghĩa hội chứng buồng trứng đa nang và đối tượng dễ mắc trong Mang thai,definition|population,1
Biến chứng và cách điều trị hội chứng buồng trứng đa nang khi Mang thai,treatment|complication,1
Nguyên nhân và ai dễ mắc hội chứng buồng trứng đa nang trong Mang thai,cause|population,1
Yếu tố nguy cơ và cách phòng tránh hội chứng buồng trứng đa nang khi Mang thai,riskfactor|prevention,1
Lời khuyên và phương pháp điều trị hội chứng buồng trứng đa nang trong Mang thai,advice|treatment,1
Triệu chứng và cách điều trị hội chứng buồng trứng đa nang trong Thai kỳ,symptom|treatment,1
hội chứng buồng trứng đa nang khi Thai kỳ: dấu hiệu và cách chữa,symptom|treatment,1
Nguyên nhân và triệu chứng của hội chứng buồng trứng đa nang khi Thai kỳ,symptom|cause,1
"Trong Thai kỳ, hội chứng buồng trứng đa nang có nguyên nhân và dấu hiệu gì",symptom|cause,1
"hội chứng buồng trứng đa nang trong Thai kỳ: nguyên nhân, triệu chứng và điều trị",symptom|treatment|cause,1
Định nghĩa hội chứng buồng trứng đa nang và đối tượng dễ mắc trong Thai kỳ,definition|population,1
Biến chứng và cách điều trị hội chứng buồng trứng đa nang khi Thai kỳ,treatment|complication,1
Nguyên nhân và ai dễ mắc hội chứng buồng trứng đa nang trong Thai kỳ,cause|population,1
Yếu tố nguy cơ và cách phòng tránh hội chứng buồng trứng đa nang khi Thai kỳ,riskfactor|prevention,1
Lời khuyên và phương pháp điều trị hội chứng buồng trứng đa nang trong Thai kỳ,advice|treatment,1
Triệu chứng và cách điều trị hội chứng buồng trứng đa nang trong Ba tháng đầu,symptom|treatment,1
hội chứng buồng trứng đa nang khi Ba tháng đầu: dấu hiệu và cách chữa,symptom|treatment,1
Nguyên nhân và triệu chứng của hội chứng buồng trứng đa nang khi Ba tháng đầu,symptom|cause,1
"Trong Ba tháng đầu, hội chứng buồng trứng đa nang có nguyên nhân và dấu hiệu gì",symptom|cause,1
"hội chứng buồng trứng đa nang trong Ba tháng đầu: nguyên nhân, triệu chứng và điều trị",symptom|treatment|cause,1
Định nghĩa hội chứng buồng trứng đa nang và đối tượng dễ mắc trong Ba tháng đầu,definition|population,1
Biến chứng và cách điều trị hội chứng buồng trứng đa nang khi Ba tháng đầu,treatment|complication,1
Nguyên nhân và ai dễ mắc hội chứng buồng trứng đa nang trong Ba tháng đầu,cause|population,1
Yếu tố nguy cơ và cách phòng tránh hội chứng buồng trứng đa nang khi Ba tháng đầu,riskfactor|prevention,1
Lời khuyên và phương pháp điều trị hội chứng buồng trứng đa nang trong Ba tháng đầu,advice|treatment,1
Triệu chứng và cách điều trị hội chứng buồng trứng đa nang trong Ba tháng cuối,symptom|treatment,1
hội chứng buồng trứng đa nang khi Ba tháng cuối: dấu hiệu và cách chữa,symptom|treatment,1
Nguyên nhân và triệu chứng của hội chứng buồng trứng đa nang khi Ba tháng cuối,symptom|cause,1
"Trong Ba tháng cuối, hội chứng buồng trứng đa nang có nguyên nhân và dấu hiệu gì",symptom|cause,1
"hội chứng buồng trứng đa nang trong Ba tháng cuối: nguyên nhân, triệu chứng và điều trị",symptom|treatment|cause,1
Định nghĩa hội chứng buồng trứng đa nang và đối tượng dễ mắc trong Ba tháng cuối,definition|population,1
Biến chứng và cách điều trị hội chứng buồng trứng đa nang khi Ba tháng cuối,treatment|complication,1
Nguyên nhân và ai dễ mắc hội chứng buồng trứng đa nang trong Ba tháng cuối,cause|population,1
Yếu tố nguy cơ và cách phòng tránh hội chứng buồng trứng đa nang khi Ba tháng cuối,riskfactor|prevention,1
Lời khuyên và phương pháp điều trị hội chứng buồng trứng đa nang trong Ba tháng cuối,advice|treatment,1
Triệu chứng và cách điều trị hội chứng buồng trứng đa nang trong Nghén,symptom|treatment,1
hội chứng buồng trứng đa nang khi Nghén: dấu hiệu và cách chữa,symptom|treatment,1
Nguyên nhân và triệu chứng của hội chứng buồng trứng đa nang khi Nghén,symptom|cause,1
"Trong Nghén, hội chứng buồng trứng đa nang có nguyên nhân và dấu hiệu gì",symptom|cause,1
"hội chứng buồng trứng đa nang trong Nghén: nguyên nhân, triệu chứng và điều trị",symptom|treatment|cause,1
Định nghĩa hội chứng buồng trứng đa nang và đối tượng dễ mắc trong Nghén,definition|population,1
Biến chứng và cách điều trị hội chứng buồng trứng đa nang khi Nghén,treatment|complication,1
Nguyên nhân và ai dễ mắc hội chứng buồng trứng đa nang trong Nghén,cause|population,1
Yếu tố nguy cơ và cách phòng tránh hội chứng buồng trứng đa nang khi Nghén,riskfactor|prevention,1
Lời khuyên và phương pháp điều trị hội chứng buồng trứng đa nang trong Nghén,advice|treatment,1
Triệu chứng và cách điều trị hội chứng buồng trứng đa nang trong Tiểu đường thai kỳ,symptom|treatment,1
hội chứng buồng trứng đa nang khi Tiểu đường thai kỳ: dấu hiệu và cách chữa,symptom|treatment,1
Nguyên nhân và triệu chứng của hội chứng buồng trứng đa nang khi Tiểu đường thai kỳ,symptom|cause,1
"Trong Tiểu đường thai kỳ, hội chứng buồng trứng đa nang có nguyên nhân và dấu hiệu gì",symptom|cause,1
"hội chứng buồng trứng đa nang trong Tiểu đường thai kỳ: nguyên nhân, triệu chứng và điều trị",symptom|treatment|cause,1
Định nghĩa hội chứng buồng trứng đa nang và đối tượng dễ mắc trong Tiểu đường thai kỳ,definition|population,1
Biến chứng và cách điều trị hội chứng buồng trứng đa nang khi Tiểu đường thai kỳ,treatment|complication,1
Nguyên nhân và ai dễ mắc hội chứng buồng trứng đa nang trong Tiểu đường thai kỳ,cause|population,1
Yếu tố nguy cơ và cách phòng tránh hội chứng buồng trứng đa nang khi Tiểu đường thai kỳ,riskfactor|prevention,1
Lời khuyên và phương pháp điều trị hội chứng buồng trứng đa nang trong Tiểu đường thai kỳ,advice|treatment,1
Triệu chứng và cách điều trị hội chứng buồng trứng đa nang trong Đi bộ,symptom|treatment,1
hội chứng buồng trứng đa nang khi Đi bộ: dấu hiệu và cách chữa,symptom|treatment,1
Nguyên nhân và triệu chứng của hội chứng buồng trứng đa nang khi Đi bộ,symptom|cause,1
"Trong Đi bộ, hội chứng buồng trứng đa nang có nguyên nhân và dấu hiệu gì",symptom|cause,1
"hội chứng buồng trứng đa nang trong Đi bộ: nguyên nhân, triệu chứng và điều trị",symptom|treatment|cause,1
Định nghĩa hội chứng buồng trứng đa nang và đối tượng dễ mắc trong Đi bộ,definition|population,1
Biến chứng và cách điều trị hội chứng buồng trứng đa nang khi Đi bộ,treatment|complication,1
Nguyên nhân và ai dễ mắc hội chứng buồng trứng đa nang trong Đi bộ,cause|population,1
Yếu tố nguy cơ và cách phòng tránh hội chứng buồng trứng đa nang khi Đi bộ,riskfactor|prevention,1
Lời khuyên và phương pháp điều trị hội chứng buồng trứng đa nang trong Đi bộ,advice|treatment,1
Triệu chứng và cách điều trị hội chứng buồng trứng đa nang trong Siêu âm,symptom|treatment,1
hội chứng buồng trứng đa nang khi Siêu âm: dấu hiệu và cách chữa,symptom|treatment,1
Nguyên nhân và triệu chứng của hội chứng buồng trứng đa nang khi Siêu âm,symptom|cause,1
"Trong Siêu âm, hội chứng buồng trứng đa nang có nguyên nhân và dấu hiệu gì",symptom|cause,1
"hội chứng buồng trứng đa nang trong Siêu âm: nguyên nhân, triệu chứng và điều trị",symptom|treatment|cause,1
Định nghĩa hội chứng buồng trứng đa nang và đối tượng dễ mắc trong Siêu âm,definition|population,1
Biến chứng và cách điều trị hội chứng buồng trứng đa nang khi Siêu âm,treatment|complication,1
Nguyên nhân và ai dễ mắc hội chứng buồng trứng đa nang trong Siêu âm,cause|population,1
Yếu tố nguy cơ và cách phòng tránh hội chứng buồng trứng đa nang khi Siêu âm,riskfactor|prevention,1
Lời khuyên và phương pháp điều trị hội chứng buồng trứng đa nang trong Siêu âm,advice|treatment,1
Triệu chứng và cách điều trị hội chứng buồng trứng đa nang trong Yoga,symptom|treatment,1
hội chứng buồng trứng đa nang khi Yoga: dấu hiệu và cách chữa,symptom|treatment,1
Nguyên nhân và triệu chứng của hội chứng buồng trứng đa nang khi Yoga,symptom|cause,1
"Trong Yoga, hội chứng buồng trứng đa nang có nguyên nhân và dấu hiệu gì",symptom|cause,1
"hội chứng buồng trứng đa nang trong Yoga: nguyên nhân, triệu chứng và điều trị",symptom|treatment|cause,1
Định nghĩa hội chứng buồng trứng đa nang và đối tượng dễ mắc trong Yoga,definition|population,1
Biến chứng và cách điều trị hội chứng buồng trứng đa nang khi Yoga,treatment|complication,1
Nguyên nhân và ai dễ mắc hội chứng buồng trứng đa nang trong Yoga,cause|population,1
Yếu tố nguy cơ và cách phòng tránh hội chứng buồng trứng đa nang khi Yoga,riskfactor|prevention,1
Lời khuyên và phương pháp điều trị hội chứng buồng trứng đa nang trong Yoga,advice|treatment,1
Triệu chứng và cách điều trị hội chứng buồng trứng đa nang trong Xét nghiệm Pap smear,symptom|treatment,1
hội chứng buồng trứng đa nang khi Xét nghiệm Pap smear: dấu hiệu và cách chữa,symptom|treatment,1
Nguyên nhân và triệu chứng của hội chứng buồng trứng đa nang khi Xét nghiệm Pap smear,symptom|cause,1
"Trong Xét nghiệm Pap smear, hội chứng buồng trứng đa nang có nguyên nhân và dấu hiệu gì",symptom|cause,1
"hội chứng buồng trứng đa nang trong Xét nghiệm Pap smear: nguyên nhân, triệu chứng và điều trị",symptom|treatment|cause,1
Định nghĩa hội chứng buồng trứng đa nang và đối tượng dễ mắc trong Xét nghiệm Pap smear,definition|population,1
Biến chứng và cách điều trị hội chứng buồng trứng đa nang khi Xét nghiệm Pap smear,treatment|complication,1
Nguyên nhân và ai dễ mắc hội chứng buồng trứng đa nang trong Xét nghiệm Pap smear,cause|population,1
Yếu tố nguy cơ và cách phòng tránh hội chứng buồng trứng đa nang khi Xét nghiệm Pap smear,riskfactor|prevention,1
Lời khuyên và phương pháp điều trị hội chứng buồng trứng đa nang trong Xét nghiệm Pap smear,advice|treatment,1
Triệu chứng và cách điều trị hội chứng buồng trứng đa nang trong Sinh non,symptom|treatment,1
hội chứng buồng trứng đa nang khi Sinh non: dấu hiệu và cách chữa,symptom|treatment,1
Nguyên nhân và triệu chứng của hội chứng buồng trứng đa nang khi Sinh non,symptom|cause,1
"Trong Sinh non, hội chứng buồng trứng đa nang có nguyên nhân và dấu hiệu gì",symptom|cause,1
"hội chứng buồng trứng đa nang trong Sinh non: nguyên nhân, triệu chứng và điều trị",symptom|treatment|cause,1
Định nghĩa hội chứng buồng trứng đa nang và đối tượng dễ mắc trong Sinh non,definition|population,1
Biến chứng và cách điều trị hội chứng buồng trứng đa nang khi Sinh non,treatment|complication,1
Nguyên nhân và ai dễ mắc hội chứng buồng trứng đa nang trong Sinh non,cause|population,1
Yếu tố nguy cơ và cách phòng tránh hội chứng buồng trứng đa nang khi Sinh non,riskfactor|prevention,1
