question,labels,has_context
Đau bụng kinh có thể xảy ra vì lý do gì khi thực hiện xét nghiệm Pap smear?,cause,1
Xét nghiệm Pap smear có thể gây đau bụng kinh do những nguyên nhân nào?,cause,1
đau bụng kinh: vì sao bị và thường gặp ở ai,cause|population,0
ung thư buồng trứng được dùng thế nào khi Xét nghiệm Pap smear,application,1
Xét nghiệm Pap smear có phát hiện ung thư buồng trứng?,application,1
Ung thư buồng trứng có được chẩn đoán qua Pap smear không?,application,1
Triệu chứng của tiểu không kiểm soát trong Phẫu thuật,symptom,1
Tiểu không kiểm soát có dấu hiệu gì sau phẫu thuật?,symptom,1
"Sau phẫu thuật, làm sao biết mình bị tiểu không kiểm soát?",symptom,1
u xơ tử cung được dùng thế nào khi Tiểu đường thai kỳ,application,1
"vô kinh trong Thiếu máu: nguyên nhân, triệu chứng và điều trị",symptom|treatment|cause,1
Nên làm gì với loạn khuẩn âm đạo khi Thai kỳ,advice,1
Nếu bị loạn khuẩn âm đạo khi mang thai nên xử lý ra sao?,advice,1
Cách điều trị loạn khuẩn âm đạo trong thai kỳ?,advice,1
Nguy cơ mắc thai ngoài tử cung khi Cho con bú,riskfactor,1
Cho con bú có làm tăng nguy cơ thai ngoài tử cung không?,riskfactor,1
Thai ngoài tử cung có cao hơn khi đang cho con bú không?,riskfactor,1
viêm buồng trứng là gì khi Vaccine HPV,definition,1
viêm niệu đạo là thuật ngữ chỉ điều gì,definition,0
Lời khuyên khi bị viêm âm đạo trong Xét nghiệm nước tiểu,advice,1
Triệu chứng của nhiễm HPV trong Xét nghiệm nước tiểu,symptom,1
Nhiễm HPV có biểu hiện gì khi xét nghiệm nước tiểu?,symptom,1
Kết quả xét nghiệm nước tiểu có thể phát hiện ra triệu chứng nhiễm HPV không?,symptom,1
ung thư buồng trứng trong Khám sức khỏe định kỳ,topic,1
Nguy cơ mắc ung thư buồng trứng khi Ba tháng đầu,riskfactor,1
Ba tháng đầu có nguy cơ bị ung thư buồng trứng không?,riskfactor,1
Nguy cơ bị ung thư buồng trứng trong ba tháng đầu là bao nhiêu?,riskfactor,1
Lời khuyên và phương pháp điều trị rong kinh trong Xét nghiệm máu,advice|treatment,1
Xử lý u nang buồng trứng khi Siêu âm thường ,treatment,1
Nên xử lý u nang buồng trứng thế nào nếu chỉ siêu âm thường?,treatment,1
Siêu âm thường có thể giúp chẩn đoán và xử lý u nang buồng trứng ra sao?,treatment,1
Hậu quả nếu bị tiểu không kiểm soát,complication,0
Tiền mãn kinh có liên quan gì đến tiểu đường thai kỳ?,complication,0
Phụ nữ tiền mãn kinh có nguy cơ bị tiểu đường thai kỳ không?,complication,0
"đau bụng kinh trong Xét nghiệm nước tiểu: nguyên nhân, triệu chứng và điều trị",symptom|treatment|cause,1
Đau bụng kinh có liên quan đến xét nghiệm nước tiểu không?,symptom|treatment|cause,1
Xét nghiệm nước tiểu có giúp phát hiện nguyên nhân đau bụng kinh?,symptom|treatment|cause,1
Nguyên nhân hội chứng buồng trứng đa nang trong Xét nghiệm máu,cause,1
Xét nghiệm máu có thể giúp xác định nguyên nhân hội chứng buồng trứng đa nang không?,cause,1
Hội chứng buồng trứng đa nang có thể do nguyên nhân gì mà xét nghiệm máu phát hiện được?,cause,1
Các điểm chính của viêm niệu đạo,topic,0
Tại sao có ung thư nội mạc tử cung khi Ba tháng đầu,cause,1
Ba tháng đầu có thể gây ra ung thư nội mạc tử cung không?,cause,1
Tại sao ung thư nội mạc tử cung có thể xuất hiện trong ba tháng đầu thai kỳ?,cause,1
Điều cần biết về thai ngoài tử cung khi Nội tiết tố,detail,1
Những thông tin cần nắm về thai ngoài tử cung khi nói về Nội tiết tố,detail,1
"Khi đề cập đến Nội tiết tố, cần biết những gì về thai ngoài tử cung?",detail,1
Nên làm gì với thống kinh khi Khám phụ khoa,advice,1
"Khi gặp thống kinh, cần làm gì khi Khám phụ khoa?",advice,1
Những bước cần thực hiện khi bị thống kinh trong quá trình Khám phụ khoa là gì?,advice,1
Lời khuyên khi bị viêm đường tiết niệu trong Dinh dưỡng,advice,1
"Mình bị viêm đường tiết niệu, cần lưu ý gì về chế độ ăn uống?",advice,1
Viêm đường tiết niệu có cần phải kiêng ăn gì không?,advice,1
Thông tin chi tiết ung thư buồng trứng trong Siêu âm,detail,1
Siêu âm có thể cho biết thông tin chi tiết về ung thư buồng trứng không?,detail,1
"Khi siêu âm, có thể biết được những thông tin gì về ung thư buồng trứng?",detail,1
Làm sao tránh đa kinh khi Siêu âm,prevention,1
Siêu âm thế nào để tránh tình trạng đa kinh?,prevention,1
Làm sao để siêu âm mà không gây ra đa kinh?,prevention,1
loạn khuẩn âm đạo được dùng thế nào khi Sinh non,application,1
"Khi gặp tình trạng sinh non, loạn khuẩn âm đạo được sử dụng như thế nào?",application,1
"Trong trường hợp sinh non, loạn khuẩn âm đạo được áp dụng ra sao?",application,1
viêm buồng trứng khi Siêu âm thường : dấu hiệu và cách chữa,symptom|treatment,1
Điều trị đa kinh trong Yoga,treatment,1
Điều trị đa kinh bằng Yoga có hiệu quả không?,treatment,1
Yoga có giúp cải thiện đa kinh không?,treatment,1
"Trong Thai kỳ, đa nang buồng trứng có nguyên nhân và dấu hiệu gì",symptom|cause,1
Ứng dụng của thai lưu trong Phẫu thuật,application,1
Thai lưu có ứng dụng gì trong phẫu thuật?,application,1
Phẫu thuật có liên quan gì đến thai lưu?,application,1
viêm niệu đạo trong Phẫu thuật thường gặp ở ai,population,1
đau bụng kinh khi Đi bộ: dấu hiệu và cách chữa,symptom|treatment,1
Đi bộ có giúp giảm đau bụng kinh không?,symptom|treatment,1
Nguyên nhân và ai dễ mắc viêm cổ tử cung trong Yoga,cause|population,1
ung thư buồng trứng trong Tiểu đường thai kỳ thường gặp ở ai,population,1
Viêm âm đạo có phải nguyên nhân của kết quả bất thường trong xét nghiệm nước tiểu?,population,1
Phụ nữ mắc tiểu đường thai kỳ có nguy cơ cao bị ung thư buồng trứng không?,population,1
thai lưu trong Dinh dưỡng,topic,1
thống kinh là gì khi Khám phụ khoa,definition,1
Điều trị đa kinh trong Xét nghiệm máu,treatment,1
Tiểu không kiểm soát có gây hậu quả gì cho sức khỏe?,treatment,1
Bị tiểu không kiểm soát sẽ có những hậu quả gì?,treatment,1
u nang buồng trứng trong Nội tiết tố thường gặp ở ai,population,1
U nang buồng trứng do nội tiết tố thường gặp ở đối tượng nào?,population,1
Ai thường bị u nang buồng trứng do thay đổi nội tiết tố?,population,1
Phòng ngừa viêm đường tiết niệu trong Đi bộ,prevention,1
Đi bộ giúp phòng ngừa viêm đường tiết niệu được không?,prevention,1
Làm sao để tránh viêm đường tiết niệu khi đi bộ?,prevention,1
Yếu tố nguy cơ viêm niệu đạo trong Nghén,riskfactor,1
"Tiêm vaccine HPV có thể dẫn đến sinh non do những yếu tố nào, kèm theo những triệu chứng gì?",riskfactor,1
Những yếu tố nào có thể gây viêm niệu đạo trong thời kỳ nghén?,riskfactor,1
Các thể vô kinh trong Tiền sản giật,subdisease,1
Vô kinh có những thể nào trong giai đoạn tiền sản giật?,subdisease,1
Vô kinh xảy ra như nào trong tình trạng tiền sản giật?,subdisease,1
Làm sao tránh thống kinh khi Dinh dưỡng,prevention,1
(Note: There is a mix-up in the last sentence as it was partially translated into Chinese by mistake.),prevention,1
Corrected version:,prevention,1
Nguyên nhân viêm cổ tử cung trong Yoga,cause,1
Nguyên nhân viêm cổ tử cung là gì?,cause,1
Tại sao lại bị viêm cổ tử cung?,cause,1
Định nghĩa ung thư nội mạc tử cung và đối tượng dễ mắc trong Đi bộ,definition|population,1
Định nghĩa của ung thư nội mạc tử cung và những ai dễ mắc bệnh này khi đi bộ?,definition|population,1
Ai có nguy cơ cao mắc ung thư nội mạc tử cung và bệnh này được định nghĩa như thế nào trong quá trình đi bộ?,definition|population,1
Tìm hiểu về ung thư nội mạc tử cung,topic,0
Thông tin chi tiết u xơ tử cung trong Xét nghiệm Pap smear,detail,1
Làm sao tránh viêm nội mạc tử cung khi Xét nghiệm nước tiểu,prevention,1
vô kinh là gì khi Ba tháng cuối,definition,1
Vô kinh có nguy hiểm không khi ở ba tháng cuối thai kỳ?,definition,1
Ba tháng cuối thai kỳ có thể bị vô kinh không?,definition,1
Lời khuyên khi bị thai ngoài tử cung,advice,0
Mình bị thai ngoài tử cung thì nên làm gì?,advice,0
Bị thai ngoài tử cung thì cần lưu ý những gì?,advice,0
Lý do khiến dễ bị viêm vùng chậu,cause,0
Tại sao dễ bị viêm vùng chậu?,cause,0
Những lý do khiến dễ bị viêm vùng chậu là gì?,cause,0
Dấu hiệu nhiễm nấm âm đạo khi Siêu âm,symptom,1
Dấu hiệu nhiễm nấm âm đạo khi siêu âm là gì?,symptom,1
Siêu âm có phát hiện được dấu hiệu nhiễm nấm âm đạo không?,symptom,1
Biến chứng ung thư nội mạc tử cung trong Sinh non,complication,1
Biến chứng ung thư nội mạc tử cung có thể gây sinh non?,complication,1
Ung thư nội mạc tử cung có gây sinh non không?,complication,1
Làm sao tránh tiền mãn kinh khi Siêu âm,prevention,1
Tại sao có loạn khuẩn âm đạo khi Mang thai,cause,1
Tại sao mang thai dễ bị loạn khuẩn âm đạo?,cause,1
Mang thai có khiến loạn khuẩn âm đạo không?,cause,1
Phòng ngừa viêm âm đạo trong Huyết áp cao,prevention,1
"viêm buồng trứng trong Ba tháng đầu: nguyên nhân, triệu chứng và điều trị",symptom|treatment|cause,1
vô kinh trong Phẫu thuật,topic,1
Xử lý viêm cổ tử cung khi Dinh dưỡng,treatment,1
Viêm cổ tử cung cần xử lý thế nào qua dinh dưỡng?,treatment,1
Có cách nào xử lý viêm cổ tử cung bằng dinh dưỡng không?,treatment,1
Lời khuyên và phương pháp điều trị rong kinh trong Đi bộ,advice|treatment,1
thống kinh là gì khi Sinh non,definition,1
"Dưới đây là danh sách câu hỏi đã được viết lại, giữ nguyên ý nghĩa nhưng thay đổi cách diễn đạt, từ ngữ và cấu trúc câu:",definition,1
"Khi sinh non, thống kinh được hiểu như thế nào?",definition,1
Lời khuyên khi bị tiểu không kiểm soát trong Yoga,advice,1
Yoga có giúp cải thiện tình trạng tiểu không kiểm soát không?,advice,1
Lời khuyên nào khi bị tiểu không kiểm soát trong Yoga?,advice,1
Thông tin chi tiết nhiễm nấm âm đạo trong Siêu âm thường ,detail,1
Siêu âm thường có thể phát hiện nhiễm nấm âm đạo không?,detail,1
Thông tin về nhiễm nấm âm đạo trong siêu âm thường?,detail,1
Nguyên nhân và ai dễ mắc đa nang buồng trứng trong Mang thai,cause|population,1
Ai dễ mắc đa nang buồng trứng khi mang thai?,cause|population,1
Những nguyên nhân nào dễ gây đa nang buồng trứng khi mang thai?,cause|population,1
Các thể vô kinh trong Mang thai,subdisease,1
viêm âm đạo có thể do bệnh gì gây ra,disease,0
Biến chứng và cách điều trị viêm niệu đạo khi Xét nghiệm máu,treatment|complication,1
Nguy cơ mắc sinh non khi Siêu âm thường ,riskfactor,1
Yếu tố nguy cơ ung thư cổ tử cung trong Nghén,riskfactor,1
Những yếu tố nào làm tăng nguy cơ ung thư cổ tử cung khi nghén?,riskfactor,1
Mình có nguy cơ bị ung thư cổ tử cung khi nghén không?,riskfactor,1
Các thể viêm đường tiết niệu trong Thiếu máu,subdisease,1
Các thể viêm đường tiết niệu thường gặp ở người thiếu máu?,subdisease,1
Người thiếu máu có thể mắc các thể viêm đường tiết niệu nào?,subdisease,1
Siêu âm nâng cao thuộc phần nào,subtopic,0
vô kinh trong Dinh dưỡng,topic,1
Vô kinh có liên quan gì đến dinh dưỡng?,topic,1
Chế độ dinh dưỡng như thế nào mới tránh được vô kinh?,topic,1
Điều trị viêm buồng trứng trong Xét nghiệm Pap smear,treatment,1
Điều trị viêm buồng trứng trong xét nghiệm Pap smear như thế nào?,treatment,1
"Khi xét nghiệm Pap smear, viêm buồng trứng được điều trị ra sao?",treatment,1
Phòng ngừa nhiễm HPV trong Siêu âm nâng cao,prevention,1
Xử lý thống kinh khi Ba tháng đầu,treatment,1
"Ba tháng đầu có bị thống kinh, cần xử lý thế nào?",treatment,1
"Trong ba tháng đầu, nếu bị thống kinh thì phải làm sao?",treatment,1
Biến chứng u nang buồng trứng trong Xét nghiệm nước tiểu,complication,1
U nang buồng trứng có gây biến chứng gì khi xét nghiệm nước tiểu không?,complication,1
Biến chứng của u nang buồng trứng khi làm xét nghiệm nước tiểu là gì?,complication,1
viêm nội mạc tử cung trong Huyết áp cao thường gặp ở ai,population,1
Huyết áp cao có liên quan đến viêm nội mạc tử cung không?,population,1
Viêm nội mạc tử cung thường gặp ở những ai bị huyết áp cao?,population,1
u xơ tử cung trong Vaccine HPV thường gặp ở ai,population,1
U xơ tử cung thường gặp ở ai sau khi tiêm vaccine HPV?,population,1
Những ai dễ bị u xơ tử cung sau khi đã tiêm vaccine HPV?,population,1
Biến chứng và cách điều trị viêm niệu đạo khi Tiểu đường thai kỳ,treatment|complication,1
Triệu chứng và cách điều trị sẩy thai trong Xét nghiệm Pap smear,symptom|treatment,1
Phân loại nhiễm HPV khi Sinh non,subdisease,1
"Khi sinh non, có thể bị nhiễm HPV không?",subdisease,1
Phân loại nhiễm HPV khi sinh non như thế nào?,subdisease,1
Biến chứng ung thư cổ tử cung trong Ba tháng đầu,complication,1
Ung thư cổ tử cung có biến chứng gì trong ba tháng đầu thai kỳ?,complication,1
