article_id,chunk_id,root_name,root_type,chunk_text
"66","7","Du lịch trong thai kỳ","Topic","Chuẩn bị gì cho chuyến du lịch ra nước ngoài? Nếu bạn đang có kế hoạch đi nước ngoài trong khi mang thai, hãy hỏi bác sĩ của bạn để được tư vấn có nên đi hay không, cũng như các bước cần thực hiện trước chuyến đi. Bạn cũng có thể tham khảo thông tin của Trung tâm phòng chống và kiểm soát bệnh tật (CDC: Centers for Disease Control and Prevention) về các cảnh báo, lời khuyên cho chuyến đi an toàn cũng như cập nhật các loại vắc xin cần thiết trước khi nhập cảnh ở nhiều quốc gia khác nhau. Trong thai kỳ, bạn không nên đi du lịch đến những khu vực có nguy cơ mắc bệnh sốt rét như ở châu Phi, Trung và Nam Mỹ, châu Á."
"66","8","Du lịch trong thai kỳ","Topic","Những điều cần biết khi đi du lịch ra nước ngoài. Khi đi du lịch ra nước ngoài, hãy thực hiện những điều sau: Loại nước an toàn nhất để uống là nước máy đã được đun sôi trong 1 phút (3 phút nếu ở độ cao hơn 1829m). Nước đóng chai an toàn hơn nước máy chưa đun sôi, nhưng vì không có tiêu chuẩn cho nước uống đóng chai, nên không có gì đảm bảo rằng nó không chứa các vi trùng có thể gây bệnh. Đồ uống có ga và đồ uống chế biến từ nước đun sôi là loại nước an toàn để uống."
"66","9","Du lịch trong thai kỳ","Topic","Không cho nước đá làm từ nước chưa đun sôi vào nước uống của bạn. Không uống từ cốc được rửa bằng nước chưa đun sôi. Tránh các loại trái cây tươi và rau quả, trừ khi chúng đã được nấu chín hoặc tự tay bạn đã bóc vỏ. Không ăn thịt hoặc cá sống, chưa được nấu chín."
"66","10","Du lịch trong thai kỳ","Topic","Những chăm sóc y tế nào phải chuẩn bị trước khi đi du lịch trong thai kỳ? Nếu bạn đang đi du lịch trong nội địa, hãy xác định vị trí các bệnh viện gần nhất hoặc phòng khám y tế ở nơi bạn đang định tới. Nếu bạn định đi du lịch nước ngoài, Hiệp hội quốc tế về hỗ trợ y tế cho du khách (IAMAT) có một danh mục các bác sĩ trên toàn thế giới. Các bác sĩ ở nước bạn sắp tới có thể không nói được tiếng Anh, do đó hãy mang theo một cuốn từ điển. Một lời khuyên nữa cho bạn là có thể đăng ký với đại sứ quán hoặc lãnh sự quán của bạn tại nơi đó sau khi bạn đến nơi. Các cơ quan này có thể hữu ích nếu bạn cần phải về nước ngay trong trường hợp khẩn cấp."





"68","13","Bệnh lây truyền qua đường tình dục","Topic","Các bệnh lây truyền qua quan hệ tình dục: Chlamydia, lậu, mụn cóc sinh dục, mụn rộp sinh dục, giang mai, HIV."

"71","1","Quan hệ tình dục khi mang thai","Topic","Quan hệ tình dục trong khi mang thai ít được đề cập nhưng là vấn đề nhiều cặp đôi quan tâm. Quan niệm về đời sống tình dục bình thường có thể khác nhau, song việc trao đổi thẳng thắn là yếu tố quan trọng để đảm bảo hài lòng và an toàn."
"71","2","Quan hệ tình dục khi mang thai","Topic","Quan hệ tình dục thường an toàn trong mọi giai đoạn của thai kỳ bình thường. Mang thai bình thường nghĩa là không có nguy cơ sẩy thai hoặc sinh non. Nếu không chắc chắn, nên hỏi ý kiến bác sĩ hoặc nhân viên y tế."
"71","3","Quan hệ tình dục khi mang thai","Topic","Ham muốn tình dục thay đổi trong thai kỳ: có thể giảm hoặc tăng. Nhiều phụ nữ thấy khó chịu do thay đổi cơ thể. Nên trao đổi với bạn tình về những cách gần gũi khác như hôn, âu yếm, thay đổi tư thế."
"71","4","Quan hệ tình dục khi mang thai","Topic","Ở giai đoạn cuối thai kỳ, nhiều phụ nữ mất hứng thú do bận rộn chuẩn bị sinh nở và lo lắng. Đây là điều bình thường."
"71","5","Quan hệ tình dục khi mang thai","Topic","Quan hệ tình dục không an toàn trong hai trường hợp: (1) Quan hệ bằng miệng có thể vô tình thổi khí vào âm đạo gây tắc mạch khí, nguy hiểm cho mẹ và thai nhi. (2) Quan hệ với bạn tình có nguy cơ mắc bệnh lây qua đường tình dục (STD) như herpes, sùi mào gà, giang mai, HIV."
"71","6","Quan hệ tình dục khi mang thai","Topic","Nhân viên y tế có thể khuyên ngừng quan hệ khi có các nguy cơ: tiền sử/dọa sẩy thai, sinh non, ra máu hoặc dịch âm đạo bất thường, rỉ ối, nhau tiền đạo, cổ tử cung bất toàn, mang đa thai."
"71","7","Quan hệ tình dục khi mang thai","Topic","Quan hệ tình dục không ảnh hưởng trực tiếp tới thai nhi. Thai nhi được bảo vệ bởi màng ối, thành tử cung và nút nhầy cổ tử cung. Dương vật không tiếp xúc được với thai nhi."
"71","8","Quan hệ tình dục khi mang thai","Topic","Quan hệ hoặc đạt khoái cảm không gây sẩy thai trong thai kỳ bình thường. Cơn co khi đạt cực khoái khác với cơn co khi chuyển dạ. Tuy nhiên, tinh dịch chứa chất có thể kích thích co bóp, do đó một số bác sĩ khuyên tránh quan hệ ở cuối thai kỳ."
"71","9","Quan hệ tình dục khi mang thai","Topic","Ham muốn tình dục thay đổi là bình thường: mệt mỏi, buồn nôn, vú mềm hay tiểu nhiều trong 3 tháng đầu có thể giảm ham muốn. Ở 3 tháng giữa, nhu cầu có thể tăng. Ở 3 tháng cuối, nhu cầu lại giảm do tử cung lớn và lo lắng trước sinh."
"71","10","Quan hệ tình dục khi mang thai","Topic","Bạn tình/chồng có thể khó chấp nhận vai trò mới của người phụ nữ. Trao đổi thẳng thắn là cách tốt nhất để duy trì quan hệ tình cảm và tình dục."
"71","11","Quan hệ tình dục khi mang thai","Topic","Nên gọi bác sĩ nếu không chắc chắn về sự an toàn hoặc khi có dấu hiệu bất thường sau quan hệ: đau đớn, chảy máu, ra dịch, hoặc co thắt kéo dài."
"71","12","Quan hệ tình dục khi mang thai","Topic","Khái niệm 'bình thường' chỉ mang tính tương đối. Cặp đôi nên trao đổi để tìm cách phù hợp cho cả hai trong thời gian mang thai."

"72","1","Ngôi mông","Topic","Khoảng 3-4 tuần trước ngày sinh dự kiến, phần lớn thai nhi sẽ xoay đầu xuống dưới gần đường sinh (âm đạo). Nếu điều này không xảy ra, mông hoặc chân hoặc cả 2 bộ phận này sẽ nằm ở vị trí đường đi ra ngoài trước khi sinh. Đây gọi là ngôi mông. Nó xảy ra ở khoảng 3-4% số trẻ sinh đủ tháng và đòi hỏi một kế hoạch đặc biệt chuẩn bị cho việc sinh nở. Nếu thai nhi của bạn là ngôi mông, bác sĩ có thể sẽ chỉ định mổ lấy thai."
"72","2","Ngôi mông","Topic","Nguyên nhân vì sao trẻ ở vị trí ngôi mông không phải lúc nào cũng xác định được. Ngôi mông thường hay gặp khi: Người phụ nữ đã từng mang thai nhiều lần; Có nhiều hơn 1 bào thai trong tử cung (sinh đôi hoặc hơn); Tử cung có quá nhiều hay quá ít dịch ối; Tử cung có hình dạng không bình thường hoặc có u xơ; Nhau thai che phủ một phần hoặc toàn bộ lối ra của tử cung; Trẻ sinh non."
"72","3","Ngôi mông","Topic","Một cách để bác sĩ biết ngôi thai của bạn đó là khám lâm sàng. Qua cảm nhận vị trí đầu, lưng, mông trẻ, bác sĩ có thể cho biết vị trí của thai nhi. Siêu âm cũng có thể được sử dụng để xác định ngôi thai."
"72","4","Ngoại xoay thai (ECV)","Topic","Ngoại xoay thai là thủ thuật trong đó bác sĩ sẽ nâng và xoay thai nhi từ bên ngoài thành bụng của thai phụ để tăng khả năng sinh con bằng đường âm đạo."
"72","5","Ngoại xoay thai (ECV)","Topic","Để xoay đứa bé, bác sĩ sẽ đặt tay lên những vị trí nhất định trên bụng của bạn, sau đó nâng và xoay. Trong một vài trường hợp, một phụ tá sẽ cùng giúp việc xoay thai nhi."
"72","6","Ngoại xoay thai (ECV)","Topic","Thông thường, ngoại xoay thai sẽ không được thực hiện khi bạn mang thai dưới 36 tuần. Nếu thủ thuật này được thực hiện sớm hơn, đứa bé có thể sẽ lại thay đổi vị trí."
"72","7","Ngoại xoay thai (ECV)","Topic","Hơn một nửa các trường hợp thực hiện ngoại xoay thai là thành công. Tuy nhiên, một vài trẻ sau đó di chuyển về ngôi mông trở lại. Ngoại xoay thai có khuynh hướng khó thực hiện hơn khi ngày sinh càng đến gần."
"72","8","Ngôi mông","Topic","Phần lớn trẻ ngôi mông được sinh ra bằng cách mổ lấy thai theo kế hoạch. Nguy cơ có thể gồm: nhiễm trùng, chảy máu, vấn đề với thuốc giảm đau."
"72","9","Ngôi mông","Topic","Sinh trẻ ngôi mông theo đường âm đạo có nguy cơ cao hơn cho thai nhi, đặc biệt là nguy cơ sa dây rốn. Khi dây rốn bị chèn ép sẽ cắt đứt máu nuôi thai nhi."

"73","1","Ngày sinh dự kiến","Topic","Ngày sinh dự kiến là chỉ dẫn để kiểm tra sự tiến triển của thai kỳ cũng như sự tăng trưởng và tuổi của thai nhi."
"73","2","Thai quá ngày","Topic","Thai kỳ kéo dài đến 42 tuần hoặc hơn. Nguyên nhân thường do sai sót trong tính toán ngày dự kiến sinh. Thực sự quá ngày thì nguyên nhân thường không xác định được."
"73","3","Thai quá ngày","Topic","Sau 42 tuần, nhau thai hoạt động kém, dịch ối giảm, dễ chèn ép dây rốn. Nguy cơ: hội chứng loạn trưởng thành, thai to, hít phân su, mổ lấy thai cao hơn."
"73","4","Theo dõi tim thai bằng thiết bị điện tử","Topic","Sử dụng 2 đầu ghi quanh bụng mẹ để đo nhịp tim thai và sức co tử cung. Dùng trong các xét nghiệm: non stress test, biophysical profile, stress test."
"73","5","Thử nghiệm không áp lực","Topic","Mẹ nhấn nút khi cảm thấy thai cử động. Đánh giá phản ứng nhịp tim thai với cử động."
"73","6","Đo chỉ số sinh lý học","Topic","Kết hợp theo dõi tim thai và siêu âm để kiểm tra nhịp tim, dịch ối, hô hấp, vận động, trương lực cơ của thai."
"73","7","Thử nghiệm có cơn co tử cung","Topic","Nhịp tim thai được đo khi tử cung có cơn co. Ghi nhận thay đổi để đánh giá sức khỏe thai."
"73","8","Khởi phát chuyển dạ","Topic","Sử dụng thuốc hoặc phương pháp khác để kích thích co tử cung và làm cổ tử cung mở. Thường thực hiện sau 1–2 tuần quá ngày."
"73","9","Làm mềm cổ tử cung","Topic","Prostaglandin được dùng để làm mềm và kích thích co tử cung. Có thể dùng thiết bị đặc biệt để giãn cổ tử cung."
"73","10","Bóc tách màng ối","Topic","Bác sĩ dùng tay tách màng ối khỏi thành tử cung, giúp tăng co bóp. Có thể chuyển dạ trong 48 giờ."
"73","11","Bấm ối","Topic","Tạo lỗ nhỏ trên túi ối để thoát dịch. Hầu hết phụ nữ sẽ chuyển dạ vài giờ sau khi bấm ối."
"73","12","Sử dụng oxytocin","Topic","Hormone oxytocin truyền tĩnh mạch để kích thích co tử cung, khởi phát chuyển dạ."

"74","1","Nguy cơ khi sinh con muộn","Topic","Tại sao cần quan tâm đến vấn đề sinh con muộn? Mang thai sau 35 tuổi có thể có nhiều khó khăn và nguy cơ cho cả mẹ và bé."
"74","2","Khả năng sinh sản","Topic","Tuổi tác ảnh hưởng như thế nào đến khả năng sinh sản? Khả năng sinh sản của người phụ nữ bắt đầu giảm từ sau 32 tuổi và giảm nhanh hơn từ sau 37 tuổi. Điều này do mỗi bé gái sinh ra với một số lượng trứng nhất định trong buồng trứng, số lượng này không tăng thêm mà chỉ giảm đi khi bé lớn lên. Bên cạnh đó, khi phụ nữ đã lớn tuổi, trứng của họ cũng không còn dễ thụ tinh như lúc trẻ… Những vấn đề có thể ảnh hưởng đến khả năng sinh sản như lạc nội mạc tử cung và u xơ tử cung, cũng thường gặp hơn ở phụ nữ lớn tuổi hơn."
"74","3","Nguy cơ bệnh lý khi sinh con muộn","Topic","Bác sĩ thường lo ngại điều gì nhất đối với những phụ nữ sinh con muộn? Phụ nữ lớn tuổi thường có sẵn nhiều vấn đề bệnh lý hơn so với phụ nữ trẻ, chẳng hạn như huyết áp cao (xem bài Tiền sản giật). Nếu bạn lớn hơn 35 tuổi, bạn cũng dễ bị tăng huyết áp hoặc các rối loạn khác trong khi mang thai. Nguy cơ mắc tiểu đường hay tiểu đường thai kỳ cũng gia tăng theo tuổi (xem bài Tiểu đường thai kỳ)."
"74","4","Huyết áp cao","Topic","Huyết áp cao ảnh hưởng gì đến thai kỳ? Huyết áp cao đưa đến những nguy cơ bao gồm các vấn đề về nhau thai và sự phát triển của bào thai."
"74","5","Tiểu đường","Disease","Tiểu đường ảnh hưởng gì đến thai kỳ? Nếu đang bị tiểu đường, bạn có nguy cơ sinh con dị tật bẩm sinh cao hơn. Những nguy cơ do huyết áp cao cũng tăng lên như sẩy thai và hội chứng trẻ sơ sinh khổng lồ, tình trạng khi bào thai phát triển quá lớn."
"74","6","Dị tật bẩm sinh","Topic","Phụ nữ lớn tuổi có nhiều nguy cơ sinh con bị dị tật hơn không? Nguy cơ sinh con mắc dị tật bẩm sinh nếu tính chung ở tất cả các phụ nữ là thấp. Tuy nhiên, ở phụ nữ lớn tuổi, nguy cơ có con mang dị tật bẩm sinh do thiếu, thừa hay tổn thương nhiễm sắc thể tăng lên."
"74","7","Xét nghiệm sàng lọc và chẩn đoán","Topic","Cần xét nghiệm gì để phát hiện dị tật bẩm sinh ngay khi bé còn trong bụng mẹ? Mục đích của các xét nghiệm sàng lọc là đánh giá xem nguy cơ các rối loạn di truyền của trẻ sinh ra là cao hay thấp và cần được chỉ định ở tất cả các thai phụ… Trong khi đó, các xét nghiệm chẩn đoán sẽ xác định xem đứa bé có thực sự bị rối loạn di truyền đó hay không. Không phải tất cả các khiếm khuyết di truyền và rối loạn nhiễm sắc thể đều có xét nghiệm chẩn đoán mà chỉ một vài trường hợp mà thôi. Các xét nghiệm chẩn đoán bao gồm siêu âm đích (targeted ultrasound), chọc ối và lấy mẫu nhung mao màng đệm. Với cặp vợ chồng có nguy cơ cao sinh con bị dị tật bẩm sinh (lớn tuổi hoặc tiền sử gia đình, bản thân sinh con dị tật bẩm sinh), bác sĩ có thể chỉ định luôn xét nghiệm chẩn đoán mà không cần làm xét nghiệm sàng lọc."
