entity_name,entity_type,article_ids,application,symptom,treatment,cause,subtopic,definition,subdisease,detail,prevention,advice,complication
Loạn khuẩn âm đạo,disease,['6'],,ngứa; tiết dịch âm đạo bất thường; dịch âm đạo loãng; dịch âm đạo màu xám; dịch âm đạo màu trắng; dịch âm đạo màu xanh; dịch âm đạo có mùi hôi tanh; nóng rát khi tiểu,kháng sinh: tinidazole dùng cho loạn khuẩn âm đạo tái phát hoặc kháng trị,sự mất cân bằng hệ vi sinh âm đạo; giảm lactobacilli; vi khuẩn kỵ khí phát triển quá mức; mất cân bằng vi khuẩn âm đạo do giảm lactobacilli,,,,nhiều trường hợp không có triệu chứng; trường hợp nguy cơ sti có thể cần xét nghiệm chuyên sâu,hạn chế số bạn tình; sử dụng bao cao su; tránh thụt rửa âm đạo; không dùng xà phòng thơm hoặc chất khử mùi; giặt đồ lót bằng chất tẩy nhẹ hoặc không mùi; dùng xà phòng nhẹ; băng vệ sinh/tampon không mùi,,sinh non; nhiễm trùng hậu phẫu sau phá thai hoặc cắt tử cung; viêm vùng chậu (pid) gây vô sinh; giảm tỉ lệ ivf thành công; ối vỡ non; viêm nội mạc tử cung sau sinh; viêm màng ối; tăng nguy cơ sinh non và bại não ở trẻ sơ sinh
Giới tính thai nhi,topic,[],,,,,,,,bé phải nằm ở tư thế thích hợp thì bác sĩ hoặc kỹ thuật viên siêu âm mới nhìn thấy các cơ quan sinh dục của bé,,,
Kháng sinh,topic,[],được dùng để điều trị nhiễm khuẩn,,,,,,,ối vỡ non xảy ra khi màng ối vỡ trước 37 tuần của thai kỳ,,,
Thời kỳ phôi,topic,[],,,,,,,,giai đoạn này kéo dài từ tuần thứ 5 cho đến tuần thứ 10 của thai kỳ; trong giai đoạn này em bé được gọi là phôi; các tế bào của phôi (được gọi là các tế bào mầm của phôi) sẽ nhân lên và phát triển thành hàng trăm loại tế bào giúp hình thành toàn bộ cơ thể,,,
Rau tiền đạo,topic,"['79', '23']",,chảy máu nặng trong thai kỳ; chảy máu nặng khi sinh; chảy máu 3 tháng cuối,thường cần sinh mổ; có nguy cơ sinh non trước 37 tuần; có thể tiêm steroid hỗ trợ trưởng thành phổi thai; dùng thuốc giảm co để trì hoãn sinh; nếu bánh rau bám <20mm so với lỗ cổ tử cung ở tuần 36 thì mổ lấy thai; nếu >20mm có thể sinh thường,bám thấp <20mm so với lỗ cổ tử cung; che toàn bộ lỗ cổ tử cung; bánh rau bám đoạn dưới hoặc che phủ cổ tử cung,Chuyển dạ sinh non,,,mà không đau,,siêu âm lại ở tuần 32 và 36; đo chiều dài cổ tử cung để tiên lượng sinh non và nguy cơ chảy máu; cần chuẩn bị đội ngũ sản khoa và gây mê hồi sức,chảy máu âm đạo nhiều vào cuối thai kỳ; đe dọa tính mạng mẹ và con; cản trở sinh thường; thường phải mổ lấy thai; có thể chảy máu nặng; cần truyền máu; cắt tử cung nếu không kiểm soát được; có nguy cơ sinh non trước 37 tuần
Khám hiếm muộn,topic,[],,,,,Vô sinh chưa rõ nguyên nhân,,,,,mang theo một tinh thần thoải mái và sẵn sàng chia sẻ những nỗi niềm riêng; mang theo tất cả các kết quả xét nghiệm trước đây đã thực hiện ở các cơ sở khám hiếm muộn và phụ khoa; bạn nên chia sẻ về đời sống tình dục của hai vợ chồng; bạn nên nói về mức độ stress của mình; bạn nên mô tả chu kỳ kinh của mình; bạn nên thông báo nếu đã từng mắc bệnh phải điều trị lâu dài; bạn nên thông báo nếu đã từng phẫu thuật; bạn nên thông báo nếu đã từng có thai; bạn nên thông báo nếu đã từng nạo phá thai; bạn nên thông báo thời gian không áp dụng hoặc ngừng sử dụng các biện pháp tránh thai; bạn nên chia sẻ về những lần điều trị trước nếu có,
Lập kế hoạch để chuẩn bị mang thai,topic,[],,,,lo âu; những chất này có thể ảnh hưởng đến khả năng sinh sản và sức khỏe của trẻ; buồn bã; căng thẳng kéo dài,,,,,tiêm phòng vaccine trước hoặc trong thai kỳ theo khuyến cáo,chăm sóc sức khỏe tiền thai kỳ giúp bé có thể chào đời khỏe mạnh; bắt đầu bằng việc lên kế hoạch và hành động; thực hiện các bước để đạt mục tiêu có thai và sinh em bé khỏe mạnh; đi khám bác sĩ sản khoa để được tư vấn chăm sóc sức khỏe tiền thai kỳ; hãy liệt kê câu hỏi và vấn đề cần trao đổi để không bỏ sót khi gặp bác sĩ; cần điều chỉnh trước khi mang thai; tiêm chủng đúng thời điểm giúp mẹ có thai kỳ khỏe mạnh và bảo vệ em bé suốt đời; duy trì cân nặng hợp lý trước khi mang thai; tạo lối sống ăn uống lành mạnh và tập thể dục thường xuyên; chia sẻ thông tin tiền sử gia đình với bác sĩ để phòng ngừa rủi ro cho con; chú ý đến sức khỏe tinh thần; tìm sự hỗ trợ từ bác sĩ hoặc chuyên gia tâm lý; duy trì thói quen lành mạnh; khám thai định kỳ để được hỗ trợ chăm sóc trong suốt thai kỳ,một số thuốc có thể gây dị tật bẩm sinh; ảnh hưởng đến cuộc sống
Nguy cơ liên quan đến cân nặng,topic,[],,,,,,,,,,,sinh con nhẹ cân; khó bú; tăng nguy cơ bệnh; chậm phát triển; sinh con to; biến chứng sinh; tăng nguy cơ sinh mổ; béo phì cho mẹ và bé
Xét nghiệm viêm gan B,topic,[],phát hiện nhiễm virus viêm gan B,,,,,,,,,,
Rối loạn di truyền,topic,['10'],,,,đột biến gen; đột biến gen được truyền từ bố mẹ sang con cái; đột biến gen có thể xảy ra ở bất cứ nst nào; gen bị đột biến nằm trên nhiễm sắc thể giới tính; sự kết hợp của các yếu tố đột biến; một số yếu tố là di truyền; một số yếu tố không di truyền,Rối loạn di truyền trội trên nhiễm sắc thể thường; Rối loạn di truyền lặn trên nhiễm sắc thể thường; Nguyên nhân gây rối loạn di truyền; Nguyên nhân gây rối loạn nst; Thể dị bội; Rối loạn di truyền liên kết nhiễm sắc thể giới tính; Rối loạn di truyền đa yếu tố,rối loạn di truyền là hậu quả của những đột biến gen được truyền từ bố mẹ sang con cái. đột biến gen có thể xảy ra ở bất cứ nst nào.; rối loạn di truyền trội trên nhiễm sắc thể thường là những rối loạn gây ra bởi chỉ một gen bất thường mà trẻ được thừa hưởng từ bố hoặc từ mẹ. “nst thường” có nghĩa rằng gen khiếm khuyết nằm trên bất kỳ nhiễm sắc thể nào mà không phải là nhiễm sắc thể giới tính (x hoặc y).; rối loạn di truyền liên kết nst giới tính gây ra bởi các gen bị đột biến nằm trên nhiễm sắc thể giới tính,,,,,
Monosomy,disease,['10'],,,,,,một tình trạng thiếu 1 nhiễm sắc thể,,,,,
Thai quá ngày dự sinh,topic,[],,,khởi phát chuyển dạ bằng cách làm vỡ màng ối,,,,,ngày dự sinh được xác định dựa vào ngày đầu tiên hành kinh của kỳ kinh cuối cùng và kích thước của tử cung (dạ con) trong giai đoạn sớm của thai kỳ.; một cách đáng tin cậy để biết ngày dự sinh là đếm đến 40 tuần kể từ ngày đầu của kỳ kinh cuối.,,bác sĩ sẽ kiểm tra thai nhi chặt chẽ hơn; tim thai nhi được kiểm tra bằng máy theo dõi tim thai mỗi 1 đến 2 lần trong tuần; siêu âm được thực hiện để đánh giá lượng nước ối xung quanh thai nhi; siêu âm cũng được sử dụng để xem cử động của thai nhi; bạn cần liên tục theo dõi cử động thai trong suốt thai kỳ; bác sĩ cũng sẽ kiểm tra cổ tử cung để xem cổ tử cung đã mở và ngắn lại chưa; khởi phát chuyển dạ (còn gọi là giục sinh) cũng có thể được đề nghị ở trường hợp thai quá ngày dự sinh 1 tuần; nhiều bác sĩ cho khởi phát chuyển dạ khi thai quá ngày dự sinh 2 tuần,suy thai; thai to gây sinh khó; thai nhi không đủ oxy; tim thai giảm; thai nhi không thể chịu đựng được cuộc chuyển dạ
Nhịp tim thai bất thường,topic,[],,,sinh mổ; thay đổi tư thế để giúp thai nhận thêm nhiều oxy; lấy thai bằng kềm; hút chân không,nguyên nhân gây tim thai bất thường,,,,,,cần phải tiến hành các xét nghiệm khác để biết điều gì xảy ra với thai,
Vỡ màng ối,topic,[],,,,,,,,việc vỡ túi ối có thể giúp bắt đầu các cơn co tử cung; nó cũng có thể làm các cơn co mạnh lên nếu các cơn co tử cung đã bắt đầu,,,
Serratia marcescens,disease,['217'],,,,nhiễm serratia marcescens; sữa mẹ có thể chuyển sang màu hồng do bị nhiễm serratia marcescens; s. marcescens sản sinh ra một chất sắc tố có màu đỏ cam gọi là prodigiosin; dụng cụ y tế bị nhiễm; người chăm sóc sức khoẻ rửa tay không đúng cách; sữa mẹ; trẻ bú mẹ trực tiếp nuốt đủ số lượng vi khuẩn để gây bệnh; rửa tay không đúng cách; dự trữ sữa không vệ sinh,,,,sữa mẹ chuyển sang màu hồng do nhiễm s. marcescens nếu được phát hiện và điều trị sớm trước khi vi khuẩn phát triển thì sữa mẹ có thể trở lại bình thường; số lượng lớn trường hợp nhiễm trùng bệnh viện là do vi khuẩn này; bố mẹ của bé đã để ý thấy tã bị nhuộm màu đỏ. phân của bé được cấy và phát hiện có s. marcescens.; nhiễm >1000 trực khuẩn gram âm trên 1 ml liên quan đến không dung nạp thức ăn; nồng độ nhiễm cao (>1000000/ml) có thể liên quan đến nhiễm khuẩn huyết,,việc điều trị kháng sinh vẫn được đề nghị cho phụ nữ nhiễm s. marcescens và nguy cơ cao nhiễm khuẩn huyết; việc trở lại nuôi con bằng sữa mẹ là an toàn sau khi kết quả cấy của cả mẹ và con đều âm tính,tử vong; viêm phổi; nhiễm trùng huyết; viêm màng não; gây nên nhiều bệnh; thậm chí là tử vong sớm ở trẻ sơ sinh; không dung nạp thức ăn; nhiễm khuẩn huyết
Giang mai,subdisease,['44'],,,,,,,,,,nên được kiểm tra hàng năm,bệnh về mắt; viêm phổi; sẩy thai hoặc thai chết lưu
Thai quá ngày,topic,['73'],,,khởi phát chuyển dạ bằng cách làm vỡ màng ối,sai sót trong tính toán ngày dự kiến sinh; nguyên nhân thường không xác định được,,,,thai kỳ kéo dài đến 42 tuần hoặc hơn; ngày dự sinh được xác định dựa vào ngày đầu tiên hành kinh của kỳ kinh cuối cùng và kích thước của tử cung (dạ con) trong giai đoạn sớm của thai kỳ.; một cách đáng tin cậy để biết ngày dự sinh là đếm đến 40 tuần kể từ ngày đầu của kỳ kinh cuối.,,bác sĩ sẽ kiểm tra thai nhi chặt chẽ hơn; tim thai nhi được kiểm tra bằng máy theo dõi tim thai mỗi 1 đến 2 lần trong tuần; siêu âm được thực hiện để đánh giá lượng nước ối xung quanh thai nhi; siêu âm cũng được sử dụng để xem cử động của thai nhi; bạn cần liên tục theo dõi cử động thai trong suốt thai kỳ; bác sĩ cũng sẽ kiểm tra cổ tử cung để xem cổ tử cung đã mở và ngắn lại chưa; khởi phát chuyển dạ (còn gọi là giục sinh) cũng có thể được đề nghị ở trường hợp thai quá ngày dự sinh 1 tuần; nhiều bác sĩ cho khởi phát chuyển dạ khi thai quá ngày dự sinh 2 tuần,nhau thai hoạt động kém; dịch ối giảm; dễ chèn ép dây rốn; hội chứng loạn trưởng thành; thai to; hít phân su; mổ lấy thai cao hơn; suy thai; thai to gây sinh khó; thai nhi không đủ oxy; tim thai giảm; thai nhi không thể chịu đựng được cuộc chuyển dạ
Thử nghiệm có cơn co tử cung,topic,['73'],,nhịp tim thai nhanh,,,Khởi phát chuyển dạ,,,nhịp tim thai được đo khi tử cung có cơn co; ghi nhận thay đổi để đánh giá sức khỏe thai,,,
Triệu chứng phụ khoa thường gặp,subtopic,['1'],,đau khi quan hệ tình dục; ra máu âm đạo bất thường trong khi hành kinh; ra máu âm đạo giữa các kỳ kinh; đau vú; cảm giác nóng rát khi đi tiểu; ra máu âm đạo trong hoặc sau khi quan hệ tình dục; ngứa ở vùng âm đạo; sưng ở vùng âm đạo; đỏ ở vùng âm đạo; âm đạo tiết nhiều dịch (huyết trắng); dịch âm đạo có mùi hôi khó chịu; dịch âm đạo có màu xanh; dịch âm đạo có màu vàng; dịch âm đạo có màu nâu,,,,,,,,các triệu chứng nhẹ có thể được điều trị,các trường hợp nghiêm trọng hoặc bị bỏ qua trong thời gian dài có thể dẫn đến vô sinh
Xét nghiệm tầm soát người mang mầm gen bệnh,topic,[],xét nghiệm tầm soát người mang mầm gen bệnh được thực hiện để dự đoán khả năng con sinh ra mắc rối loạn di truyền; xét nghiệm được thực hiện bằng cách lấy mẫu máu hoặc nước bọt và gửi đến phòng thí nghiệm; hiện chỉ có một số bệnh được tầm soát; kết quả xét nghiệm giúp bác sĩ tính xác suất con bị bệnh; xét nghiệm có thể cho kết quả dương tính giả hoặc âm tính giả; vẫn quyết định mang thai và làm chẩn đoán tiền sản; thụ tinh nhân tạo với trứng/tinh trùng hiến kết hợp chẩn đoán di truyền tiền cấy phôi,,,,,người mang mầm gen bệnh là người không có triệu chứng rõ rệt nhưng có khả năng truyền gen gây bệnh cho con,,nếu người đầu tiên xét nghiệm không mang gen bệnh thì không cần kiểm tra thêm; xơ nang; hội chứng nhiễm sắc thể X dễ gãy; bệnh hồng cầu hình liềm; bệnh Tay-Sachs,,lựa chọn không mang thai,kết quả âm tính giả vẫn có nguy cơ con sinh ra bị rối loạn di truyền
